"time","x","y","z"
19.46,-3.35221664824748,-1.11482379406911,24.9905414177841
19.48,-2.96502051146376,-1.3181836737416,23.7668903578224
19.5,-2.68868303750469,-1.56039246053175,22.6112914147177
19.52,-2.50933949014013,-1.83396005742202,21.5224382777243
19.54,-2.41489331759056,-2.13762461818236,20.4994915793262
19.56,-2.39566005214212,-2.47467582626703,19.5425084643092
19.58,-2.44463597729483,-2.85175447663814,18.652740889937
19.6,-2.55753896481294,-3.27804685504407,17.8329540893776
19.62,-2.73272435892456,-3.76476429807412,17.0878541410557
19.64,-2.9710388977984,-4.32478458174073,16.424685119799
19.66,-3.27564051216055,-4.97231578540497,15.8540460047972
19.68,-3.65177900738449,-5.72241325802108,15.3909711976266
19.7,-4.10649825086287,-6.59012695629663,15.0563006626675
19.72,-4.64817994121008,-7.58897346031564,14.8783142991424
19.74,-5.28579808389046,-8.72831672323473,14.8944849777558
19.76,-6.02769074185094,-10.0091297036583,15.1529615490254
19.78,-6.87958954956517,-11.4175747311305,15.7129567809841
19.8,-7.8416076953263,-12.9160666098802,16.6425318193233
19.82,-8.90394527271009,-14.4323080733569,18.0114059089579
19.84,-10.0413611738251,-15.8486788792004,19.8757971747251
19.86,-11.2071677952536,-16.997586514389,22.253019875219
19.88,-12.3287427085768,-17.6720930797068,25.0874851789241
19.9,-13.3080404529272,-17.6619470969234,28.2183124249968
19.92,-14.0312197627847,-16.8171706574653,31.36949238993
19.94,-14.3894203487967,-15.1213853543384,34.1863361984244
19.96,-14.3069284773237,-12.7351595740127,36.3234208205479
19.98,-13.7660306355089,-9.97077830022467,37.5515023843549
20,-12.8159547551714,-7.19840278037004,37.8251209492046
